de O
disestesias B-C
envolvendo O
progressivamente B-EV
o O
membro B-AS
inferior I-AS
direito I-AS
, O
hemitronco B-AS
e O
membro B-AS
superior I-AS
homolateral I-AS
e O
membro B-AS
inferior I-AS
esquerdo I-AS
, O
com O
tres B-DT
meses I-DT
de O
evolucao B-EV
. O

Antecedentes B-DT
irrelevantes I-DT
, O
exceto B-N
bisavo B-OBS
com O
epilepsia B-C
. O

Iniciou O
fisioterapia B-THER
e O
verificou O
se O
melhoria B-EV
clinica I-EV
progressiva I-EV
encontrando- O
se O
actualmente B-DT
com O
ventilacao B-OBS
autonoma I-OBS
e O
com O
tetraparesia B-C
assimetrica I-C
. O

EMG B-T
: O
polineuropatia B-C
axonal B-AS
predominantemente B-CH
sensitiva I-CH
, O
assimetrica B-CH
; O
Biopsia B-T
lesoes B-C
cutaneas B-AS
: O
granulomas B-C
epitelioides I-C
sem B-N
necrose B-C
com O
celulas B-CH
gigantes I-CH
multinucleadas I-CH
. O

O O
estudo B-T
autoimune I-T
foi O
negativo B-R
, O
a O
a O
excepcao B-N
de O
titulos B-R
discretos I-R
de I-R
anticorpos I-R
anti-tiroglobulina I-R
e O
anti-peroxidase B-R
. O

Apos B-DT
teste B-T
de I-T
polos I-T
, O
ligou O
se O
o O
estimulador B-THER
com O
os O
seguintes O
parametros O
: O
2.5V B-V
, O
60us B-V
, O
130Hz B-V
, O
contacto B-V
1- I-V
( O
monopolar O
, O
posicao O
: O
x O
: O
10.12mm O
, O
y O
: O
-1.19mm O
, O
z O
: O
-3.20mm O
) O
e O
3V B-V
, O
60us B-V
, O
130Hz B-V
, O
contacto B-V
9- I-V
( O
monopolar O
, O
posicao O
x O
: O
-13.59 O
mm O
, O
y O
: O
0.03mm O
, O
z O
: O
-2.15mm O
) O
, O
com O
melhoria B-EV
de O
a O
MDS-UPDRS B-T
III I-T
para O
12 B-V
, O
mas O
agravamento B-EV
de O
a O
instabilidade B-C
postural I-C
( O
queda B-OBS
se I-OBS
nao I-OBS
amparado I-OBS
) O
. O

Doente O
de O
sexo O
feminino O
, O
36 O
anos O
, O
com O
antecedentes B-DT
de O
enxaqueca B-C
sem B-N
aura B-CH
e O
cirurgia B-THER
ortopedica I-THER
recente B-DT
por O
hernia B-C
discal B-AS
lombar I-AS
, O
iniciou O
quadro O
de O
cefaleia B-C
holocraniana B-AS
, O
agravada B-CH
em I-CH
decubito I-CH
dorsal I-CH
, O
associada O
a O
nauseas B-C
e O
sinal B-C
de I-C
Lhermitte I-C
. O

Laboratorialmente B-T
, O
apresentava O
Hb B-R
14.3g B-V
/ I-V
dL I-V
, O
macrocitose B-R
( O
99fL B-V
) O
; O
cobalamina B-R
186 B-V
( O
limite B-R
minimo I-R
200pg B-V
/ I-V
mL I-V
) O
, O
acido B-R
folico I-R
7ng B-V
/ I-V
mL I-V
e O
homocisteina B-R
21.71 B-V
( O
limite B-R
maximo I-R
16.2 B-V
) O
. O

A O
doente O
apresentou O
uma O
melhoria B-EV
marcada I-EV
de O
os O
defices B-C
, O
sendo O
que O
a B-DT
a I-DT
data I-DT
de O
alta B-EV
apresentava O
uma O
disfasia B-C
motora I-C
discreta I-C
, O
sem B-N
outros B-C
defices I-C
. O

Posteriormente B-DT
foi O
transferido B-OBS
para I-OBS
area I-OBS
de I-OBS
residencia I-OBS
. O

Em B-DT
Os I-DT
segundos I-DT
, O
o O
EEGa B-T
evidenciava O
percentagens B-R
superiores I-R
a O
85 B-V
% I-V
em O
distribuicao B-R
ciclica I-R
a O
o O
longo B-DT
de I-DT
a I-DT
noite I-DT
sugestiva B-CH
de O
corresponder O
a O
fases B-R
de I-R
sono I-R
nao-REM I-R
, O
foco B-R
temporal B-AS
posterior I-AS
esquerdo I-AS
e O
crises B-C
electroclinicas I-C
com O
origem B-AS
em I-AS
esta I-AS
localizacao I-AS
. O

Apresentamos O
o O
caso O
de O
um O
doente O
de O
31 O
anos O
, O
de O
o O
sexo O
masculino O
, O
com O
extensa B-C
cavitacao I-C
siringomielica I-C
cervical B-AS
e O
area B-C
de I-C
espessamento I-C
de O
a O
medula B-AS
dorsal I-AS
alta I-AS
, O
de O
caracterizacao B-CH
dificil I-CH
, O
levantando O
a O
suspeita B-CH
de O
tumor B-C
intramedular B-AS
. O

Nao B-N
apresentava O
neglect B-C
. O

Polineuropatia B-C
sensitivo-motora I-C
grave I-C
em O
a O
eletromiografia B-T
. O

A O
TAR B-THER
foi I-THER
optimizada I-THER
para I-THER
melhor I-THER
penetracao I-THER
em O
a O
barreira B-AS
hemato-encefalica I-AS
, O
sem B-N
evidencia O
de O
novos B-C
eventos I-C
. O

Apos B-DT
a O
intervencao B-THER
observaram O
se O
ganhos B-R
em O
a O
TUG B-T
( O
menos B-R
14 I-R
segundos I-R
) O
, O
em O
o O
5-STS B-T
( O
menos B-R
7 I-R
segundos I-R
) O
, O
em O
o O
SLS B-T
( O
mais B-R
21segundos I-R
, O
sobre O
o O
lado B-AS
esquerdo I-AS
e O
mais B-R
2 I-R
segundos I-R
sobre O
o O
lado B-AS
direito I-AS
) O
. O

Atendendo O
a O
o O
envolvimento O
preferencial O
e O
recorrente B-DT
de O
o O
SBV B-AS
, O
foram O
consideradas O
as O
hipoteses B-CH
de O
Doenca B-C
de I-C
Fabry I-C
e O
vasculopatia B-C
de O
causa B-CH
inflamatoria I-CH
ou O
genetica B-CH
. O

Em O
A O
primeira B-T
reavaliacao I-T
( O
apos B-DT
6 I-DT
meses I-DT
) O
, O
revelou O
melhorias B-EV
em O
a O
orientacao B-C
temporal I-C
e O
em O
medidas B-C
de I-C
atencao I-C
, O
memoria B-C
episodica I-C
e I-C
semantica I-C
, O
mantendo B-EV
as O
restantes B-C
alteracoes I-C
cognitivas I-C
. O

A B-DT
A I-DT
observacao I-DT
apresentava O
queixas B-C
de I-C
cefaleia I-C
holocraneana B-AS
tipo B-CH
tensao I-CH
, O
de O
intensidade B-CH
ligeira I-CH
, O
com O
um B-DT
dia I-DT
de O
evolucao B-EV
. O

Em O
A O
observacao B-T
inicial I-T
apresentava O
se O
irritado B-C
, O
inconsolavel B-C
, O
com O
periodos B-DT
de O
opistotono B-C
( O
mas O
sem B-N
rigidez B-C
de O
a O
nuca B-AS
constante B-CH
ou O
outros B-C
sinais I-C
de I-C
irritacao I-C
meningea I-C
) O
, O
sem B-N
outras B-C
alteracoes I-C
em O
o O
exame B-T
neurologico I-T
. O

Mulher O
de O
45 O
anos O
, O
com O
diagnostico B-CH
de O
PAF B-C
ha B-DT
20 I-DT
anos I-DT
, O
submetida O
a O
transplante B-THER
hepatico I-THER
ha B-DT
14 I-DT
anos I-DT
e O
portadora O
de O
pacemaker B-THER
. O

Assumindo O
se O
doenca B-C
inflamatoria I-C
em I-C
actividade I-C
, O
cumpriu O
5 B-DT
dias I-DT
de O
metilprednisolona B-THER
1g B-V
/ I-V
dia I-V
com O
discreta B-EV
melhoria I-EV
. O

Doente O
de O
o O
sexo O
feminino O
, O
41 O
anos O
, O
referenciada O
por O
o O
medico O
neurologista O
, O
aquando O
de O
a O
atribuicao O
de O
o O
diagnostico O
, O
para O
estudo O
neuropsicologico O
, O
tendo O
sido O
submetida O
a O
tres B-T
avaliacoes I-T
neuropsicologicas I-T
. O

A O
RM-CE B-T
revelou O
multiplas B-R
areas I-R
hiperintensas I-R
em I-R
T2 I-R
dispersas I-R
, O
com O
predominio B-AS
periventricular I-AS
, O
em O
localizacao O
sugestiva B-CH
de O
doenca B-C
desmielinizante I-C
. O

A O
TC B-T
cranioencefalica B-AS
evidenciava O
atrofia B-C
cerebral B-AS
global B-CH
e O
a O
RM B-T
cranioencefalica B-AS
revelava O
a O
presenca B-R
de I-R
hipossinal I-R
em I-R
as I-R
ponderacoes I-R
TR I-R
longo I-R
e I-R
T2 I-R
em O
a O
substancia B-AS
nigra I-AS
e O
globo B-AS
palido I-AS
em O
relacao O
com O
depositos B-R
de I-R
ferro I-R
e O
um O
distinto B-R
hipersinal I-R
em I-R
T1 I-R
, O
a O
o O
nivel B-AS
de I-AS
os I-AS
pedunculos I-AS
cerebrais I-AS
, O
com O
sugestao B-R
de I-R
banda I-R
de I-R
hipossinal I-R
central I-R
. O

Doente O
de O
o O
sexo O
feminino O
de O
34 O
anos O
de O
idade O
, O
admitida O
em O
o O
servico O
de O
urgencia O
por O
crise B-C
convulsiva I-C
tonico-clonica I-C
generalizada I-C
inaugural I-C
. O

Mulher O
com O
atraso B-C
de I-C
desenvolvimento I-C
psicomotor I-C
moderado I-C
e O
estavel B-EV
desde B-DT
a I-DT
infancia I-DT
, O
que O
inicia O
a B-DT
os I-DT
45 I-DT
anos I-DT
quadro B-C
extrapiramidal I-C
, O
parkinsonismo B-C
assimetrico I-C
, O
caracterizado O
por O
tremor B-C
de I-C
repouso I-C
e O
bradicinesia B-C
a O
a O
esquerda B-AS
, O
com O
resposta B-EV
a O
a O
L-Dopa B-THER
. O

Apresenta O
se O
5 B-DT
dias I-DT
depois I-DT
com O
crises B-C
parciais I-C
complexas I-C
, O
sendo O
admitida O
em O
uma O
unidade O
de O
cuidados O
intensivos O
em O
EM B-C
refractario I-C
apos B-DT
uma I-DT
semana I-DT
. O

O O
segundo O
caso O
refere O
se O
a O
uma O
mulher O
de O
61 O
anos O
, O
com O
antecedentes B-DT
de O
lupus B-C
, O
seguida O
em O
Cardiologia O
por O
episodios O
curtos O
de O
palpitacoes B-C
, O
com O
2 B-DT
anos I-DT
de O
evolucao B-EV
, O
tendo O
realizados O
multiplos B-T
exames I-T
complementares I-T
que O
se O
revelaram O
normais B-R
. O

A O
Tomografia B-T
computorizada I-T
cranio-encefalica I-T
( O
TAC-CE O
) O
revelou O
AVC B-C
isquemico I-C
em O
o O
territorio B-AS
de I-AS
a I-AS
arteria I-AS
cerebral I-AS
posterior I-AS
esquerda I-AS
. O

Sob O
fisioterapia B-THER
, O
terapia B-THER
ocupacional I-THER
e O
reposicao B-THER
com I-THER
CoQ10 I-THER
, O
L-Carnitina B-THER
e O
Creatina B-THER
, O
o O
quadro B-C
cerebeloso B-AS
progrediu B-EV
lentamente I-EV
em O
os O
ultimos B-DT
3 I-DT
anos I-DT
, O
sem B-N
agravamento B-EV
de O
a O
pontuacao B-R
em O
a O
escala B-T
SARA I-T
. O

Marcha B-C
com I-C
discreta I-C
hemiparesia I-C
direita B-AS
, O
mantem B-EV
dificuldades B-CH
em O
a O
fixacao B-C
e O
seguimento B-C
, O
mas O
franca B-EV
melhoria I-EV
de O
a O
linguagem B-C
e O
de O
o O
comportamento B-C
visual I-C
. O

Radiologicamente O
, O
angioTC B-T
abdominal B-AS
evidenciava O
espessamento B-R
difuso I-R
, O
concentrico B-R
, O
de O
a O
parede B-AS
de I-AS
a I-AS
aorta I-AS
toracica I-AS
e O
abdominal B-AS
sugestivo B-CH
de O
aortite B-C
e O
um O
aneurisma B-C
fusiforme I-C
infra-renal B-AS
; O
RM B-T
cervico- I-T
-dorsal I-T
mostrava O
hipersinal B-R
T2 I-R
intramedular B-AS
anterior I-AS
bilateral I-AS
em I-AS
D11-D12 I-AS
compativel B-R
com O
isquemia B-C
medular B-AS
aguda B-CH
. O

Realizou O
entao O
angiografia B-T
cerebral B-AS
que O
revelou O
estenoses B-C
bilaterais B-AS
supraclinoideas I-AS
de O
as O
arterias B-AS
carotidas I-AS
internas I-AS
, O
de O
os O
principais B-AS
eixos I-AS
arteriais I-AS
intracranianos I-AS
e O
uma O
rede B-R
exuberante I-R
de O
estruturas B-AS
arteriais I-AS
anomalas B-C
( O
vasos B-C
moyamoya I-C
) O
? O
Suzuki B-T
score B-V
III I-V
. O

Procedeu O
se O
a O
a O
implantacao B-THER
de I-THER
pacemaker I-THER
e O
suspensao B-N
de O
medicacao B-THER
antiepileptica I-THER
, O
nao B-N
se O
registando O
novos B-C
episodios I-C
a O
o O
fim B-DT
de I-DT
um I-DT
ano I-DT
. O

SPECT B-T
cerebral B-AS
de O
controlo O
revelou O
melhoria B-EV
significativa I-EV
de O
a O
perfusao B-R
global I-R
. O

Tres B-DT
meses I-DT
apos I-DT
desmame B-N
de O
a O
corticoterapia B-THER
, O
reinicia O
quadro O
de O
fatigabilidade B-C
e O
cansaco B-C
para I-C
medios I-C
esforcos I-C
, O
associado B-CH
a O
disfonia B-C
e O
ptose B-C
palpebral B-AS
, O
por O
o O
que O
se O
decide O
internamento B-OBS
para O
tratamento O
com O
gamaglobulina B-THER
e O
reintroducao B-THER
de I-THER
corticoterapia I-THER
, O
iniciando O
azatioprina B-THER
em I-THER
associacao I-THER
. O

Utilizando O
o O
pacote B-OBS
de I-OBS
software I-OBS
Brain I-OBS
Connectivity I-OBS
and I-OBS
Behaviour I-OBS
Toolkit I-OBS
a O
lesao B-C
em O
RM B-T
foi O
normalizada B-OBS
para I-OBS
o I-OBS
modelo I-OBS
MNI152 I-OBS
e O
avaliada B-T
a I-T
probabilidade I-T
de I-T
interrupcao I-T
de O
as O
varias B-AS
vias I-AS
neuronais I-AS
por O
a O
lesao B-C
. O

As O
RM B-T
cerebral B-AS
e O
medular B-AS
nao B-N
revelaram O
alteracoes B-R
, O
excepto B-N
de O
o O
nervo B-AS
optico I-AS
. O

Repetiu O
estudo B-T
imagiologico I-T
que O
mostrou O
extensa B-C
lesao I-C
isquemica I-C
em O
territorio B-AS
carotideo I-AS
esquerdo I-AS
e O
agravamento B-EV
de O
as O
irregularidades B-R
vasculares B-AS
intracranianas I-AS
( O
oclusao B-C
de O
ambas B-AS
as I-AS
ACI I-AS
e O
estenose B-C
de O
a O
ACP B-AS
direita I-AS
) O
. O

Homem O
de O
28 O
anos O
, O
desenvolveu B-EV
quadro O
com O
tres B-DT
dias I-DT
de O
evolucao B-EV
de O
disartria B-C
, O
depressao B-C
de I-C
a I-C
vigilia I-C
, O
fraqueza B-C
muscular I-C
e O
postura B-C
anomala I-C
de O
os O
membros B-AS
. O

Devido O
a O
a O
presenca B-R
de O
cefaleias B-C
, O
um O
unico O
episodio O
de O
defice B-C
neurologico I-C
focal I-C
e O
valorizando O
a O
presenca B-R
de O
lesoes B-C
a O
nivel O
de O
os O
lobos B-AS
temporais I-AS
em O
a O
RM-CE B-T
, O
colocou O
se O
a O
hipotese B-CH
de O
CADASIL B-C
confirmada B-R
por O
a O
presenca B-R
de O
uma O
mutacao B-R
em I-R
heterozigotia I-R
em O
o O
estudo B-T
molecular I-T
de O
o O
gene B-G
NOTCH3 I-G
, O
previamente B-DT
descrita B-OBS
em I-OBS
a I-OBS
populacao I-OBS
portuguesa I-OBS
. O

Em B-DT
Julho I-DT
de I-DT
2016 I-DT
realizou O
avaliacao B-T
em I-T
plataforma I-T
Basic I-T
Balance I-T
Master I-T
de I-T
a I-T
NeuroCom I-T
. O

Repetiu O
RM B-T
CE I-T
com I-T
AngioRM I-T
arterial I-T
visualizando O
se O
lesoes B-C
isquemicas I-C
cerebelosas B-AS
de I-AS
predominio I-AS
direito I-AS
, O
protuberanciais B-AS
e O
em O
o O
talamo B-AS
a I-AS
a I-AS
esquerda I-AS
, O
associando O
se O
calibre B-R
globalmente I-R
reduzido I-R
de O
o O
SBV B-AS
com O
estenoses B-C
/ I-C
oclusao I-C
focais I-C
de O
a O
arteria B-AS
basilar I-AS
e O
ACP B-AS
esquerda I-AS
alem O
de O
hipertrofia B-C
de O
ramos B-AS
perfurantes I-AS
junto I-AS
a I-AS
o I-AS
topo I-AS
de I-AS
a I-AS
basilar I-AS
. O

RM B-T
CE I-T
com O
lesoes B-C
isquemicas I-C
em O
multiplas B-AS
localizacoes I-AS
. O

Doente O
de O
80 O
anos O
, O
sexo O
feminino O
, O
2 O
anos O
de O
escolaridade O
, O
autonoma B-OBS
em I-OBS
as I-OBS
actividades I-OBS
diarias I-OBS
. O

Os O
autores O
apresentam O
o O
caso O
de O
um O
doente O
de O
o O
sexo O
masculino O
de O
53 O
anos O
, O
com O
quadro B-C
neuromotor I-C
de O
Tetraplegia B-C
Motora I-C
Completa I-C
, O
de O
nivel B-CH
neurologico I-CH
C2 B-V
, O
com O
nivel B-CH
sensitivo I-CH
C2 B-V
e O
motor B-CH
C5 B-V
bilateral B-AS
, O
que O
recorre O
a O
o O
servico O
de O
urgencia O
por O
quadro O
de O
alteracao B-C
de I-C
o I-C
estado I-C
de I-C
consciencia I-C
e O
agitacao B-C
psicomotora I-C
. O

Utilizando O
o O
pacote B-OBS
de I-OBS
software I-OBS
Brain I-OBS
Connectivity I-OBS
and I-OBS
Behaviour I-OBS
Toolkit I-OBS
a O
lesao B-C
em O
RM B-T
foi O
normalizada B-OBS
para I-OBS
o I-OBS
modelo I-OBS
MNI152 I-OBS
e O
avaliada B-T
a I-T
probabilidade I-T
de I-T
interrupcao I-T
de O
as O
varias B-AS
vias I-AS
neuronais I-AS
por O
a O
lesao B-C
. O

Alguns B-DT
dias I-DT
depois I-DT
apresentou O
episodio B-C
semelhante I-C
. O

A B-DT
Os I-DT
61 I-DT
anos I-DT
mantinha B-EV
a O
situacao B-C
clinica I-C
sobreponivel I-C
com O
EDSS B-T
de O
4 B-R
e O
sem B-N
novas B-C
lesoes I-C
em O
a O
RM-CE B-T
, O
sendo O
efetuada O
uma O
reavaliacao B-T
diagnostica I-T
. O

Encontra O
se O
clinicamente B-EV
estavel I-EV
, O
um B-DT
ano I-DT
apos I-DT
a O
cirurgia B-THER
e O
foi O
encaminhado O
para O
programa O
de O
vigilancia B-THER
oncologica I-THER
sistemica I-THER
. O

A O
puncao B-T
lombar I-T
( O
PL O
) O
revelou O
hipertensao B-C
intracraniana B-AS
( O
HIC O
) O
( O
50cmH2O B-V
) O
, O
pleocitose B-R
( O
35 B-V
celulas I-V
polimorfonucleares I-V
) O
e O
proteinorraquia B-R
( O
530mg B-V
/ I-V
dL I-V
) O
. O

Foi O
iniciada O
terapeutica B-THER
antiplaquetaria I-THER
e O
a O
investigacao B-T
etiologica I-T
adicional I-T
, O
com O
ecocardiograma B-T
, O
holter B-T
e O
estudo B-T
analitico I-T
, O
foi O
negativa B-R
. O

Sem B-N
historia B-DT
de O
febre B-C
ou O
trauma B-C
craniano B-AS
recente B-DT
nem B-N
outra O
sintomatologia B-C
sistemica I-C
acompanhante I-C
. O

Apos B-DT
a O
informacao B-R
clinica I-R
adicional I-R
de O
melanoma B-C
foi O
efectuada O
a O
revisao B-T
de O
os O
exames B-T
anatomopatologicos I-T
( O
neoplasia B-C
cutanea B-AS
e O
meningea B-AS
) O
e O
estudo B-T
imuno-histoquimico I-T
complementar I-T
com I-T
marcadores I-T
melanicos I-T
( O
MELAN B-T
ela I-T
e O
HMB-45 B-T
) O
que O
foram O
positivos B-R
em I-R
ambas I-R
as O
neoplasias B-C
. O

Iniciados O
pulsos B-THER
de I-THER
ciclofosfamida I-THER
intravenosa B-RA
mensal B-DT
, O
com O
controlo B-T
imagiologico I-T
a O
evidenciar O
oclusao B-C
de O
a O
ACP B-AS
direita I-AS
e O
fenomeno B-C
de I-C
moyamoya I-C
. O

O O
estudo B-T
anatomo-patologico I-T
de O
a O
lesao B-C
cutanea B-AS
excluiu B-N
formacao B-C
neoplasica I-C
. O

EEG B-T
com O
disfuncao B-C
regional I-C
com O
frequente B-DT
actividade B-C
epileptiforme I-C
fronto-temporal B-AS
esquerda I-AS
. O

A O
TAC B-T
CE I-T
revelou O
enfarte B-C
cerebeloso B-AS
superior I-AS
bilateral I-AS
, O
de O
predominio B-AS
direito I-AS
de O
cronologia B-DT
imprecisa I-DT
. O

A B-DT
Os I-DT
12 I-DT
anos I-DT
, O
episodios B-C
de I-C
aducao I-C
de O
os O
membros B-AS
inferiores I-AS
, O
involuntarios B-CH
. O

Estudo B-T
genetico I-T
previo I-T
de I-T
AOA1 I-T
, O
AOA2 B-T
, O
ataxia B-T
de I-T
Friedreich I-T
e O
ataxia-telangiectasia B-T
negativo B-R
. O

O O
estudo B-T
imunologico I-T
mostrou O
ANA=1/640 B-V
e O
elevacao B-R
de I-R
os I-R
anticorpos I-R
anti-tiroideus I-R
. O

A O
O O
exame B-T
fisico I-T
apresentava O
hipostesia B-C
simetrica I-C
em I-C
luva- I-C
-meia I-C
, O
defice B-C
propriocetivo I-C
e O
vibratorio B-CH
em O
os O
membros B-AS
inferiores I-AS
, O
reflexos B-C
osteotendinosos I-C
rotulianos B-AS
e O
aquilianos B-AS
ausentes B-N
e O
marcha B-C
ataxica I-C
com O
teste B-T
de I-T
Romberg I-T
positivo B-R
. O

Submetido O
a O
ECP B-THER
de O
o O
STN B-AS
bilateral I-AS
( O
Medtronic O
, O
Electrodos O
3389 O
, O
Activa B-THER
PC I-THER
) O
, O
sem B-N
complicacoes B-C
. O

Em O
O O
1 O
caso O
trata O
se O
de O
mulher O
de O
78 O
anos O
com O
HTA B-C
, O
FA B-C
e O
anticoagulada B-THER
que O
recorreu O
a O
o O
servico O
de O
urgencia O
por O
S. B-C
vertiginoso I-C
acompanhado O
de O
surdez B-C
e O
antecedentes B-DT
de O
quedas B-C
varias B-DT
semanas I-DT
antes I-DT
. O

Foi O
repetido O
estudo B-T
etiologico I-T
, O
incluindo O
TC B-T
toraco-abdomino-pelvico I-T
, O
sem B-N
alteracoes B-R
. O

O O
EEG B-T
intercritico I-T
revelou O
atividade B-R
de I-R
base I-R
mal I-R
estruturada I-R
, O
embora O
sem B-N
evidencia B-R
de I-R
atividade I-R
paroxistica I-R
e O
a O
RMN B-T
encefalica B-AS
demonstrou O
atrofia B-C
corticosubcortical B-AS
generalizada B-CH
, O
sem B-N
evidencia B-R
de O
lesoes B-C
potencialmente I-C
epileptogenicas I-C
. O

Decidido O
internamento B-OBS
por O
incongruencia B-R
entre I-R
imagens I-R
descritas I-R
em O
a O
TC B-T
cerebral B-AS
de O
o O
Hospital O
de O
Chaves O
e O
Veno-TC B-T
realizada O
em O
o O
Hospital O
deS. O
Joao O
, O
apesar O
de O
exame B-T
fisico I-T
sem B-N
alteracoes B-R
e O
estabilidade B-R
hemodinamica I-R
. O

Remissao B-EV
de O
os O
sintomas B-C
em B-DT
3 I-DT
semanas I-DT
, O
apos B-DT
metilprednisolona B-THER
e O
3 B-DT
dias I-DT
depois I-DT
de I-DT
o I-DT
inicio I-DT
de O
carbamazepina B-THER
. O

Realizou O
12 B-THER
sessoes I-THER
de I-THER
reeducacao I-THER
vestibular I-THER
, O
uma B-DT
vez I-DT
por I-DT
semana I-DT
, O
que O
incluiram O
exercicios B-THER
de I-THER
estabilizacao I-THER
de I-THER
o I-THER
olhar I-THER
, O
exercidos B-THER
de I-THER
estabilizacao I-THER
postural I-THER
em I-THER
plataforma I-THER
, O
treino B-THER
de I-THER
equilibrio I-THER
e I-THER
marcha I-THER
e O
estimulacao B-THER
optocinetica I-THER
. O

Apresentava O
Romberg B-T
positivo B-R
e O
nistagmo B-C
rotacional I-C
. O

Doente O
de O
28 O
anos O
, O
com O
historia B-DT
de O
paralisia B-C
facial B-AS
periferica I-AS
a B-DT
os I-DT
12 I-DT
anos I-DT
, O
que O
desenvolveu B-EV
quadro B-C
depressivo I-C
quatro B-DT
meses I-DT
apos I-DT
o I-DT
parto I-DT
. O

A O
AngioTAC B-T
cerebral B-AS
revelou O
disseccao B-R
de O
o O
segmento B-AS
medio I-AS
de O
a O
porcao B-AS
cervical I-AS
de I-AS
a I-AS
arteria I-AS
carotida I-AS
interna I-AS
esquerda I-AS
, O
com O
ligeiro B-C
estreitamento I-C
de O
o O
lumen B-AS
arterial I-AS
e O
um O
hematoma B-C
mural I-C
excentrico I-C
em O
estreita B-AS
proximidade I-AS
com I-AS
o I-AS
processo I-AS
estiloide I-AS
. O

A O
analise B-T
detalhada O
de O
a O
AngioTAC B-T
confirmou B-R
a O
presenca B-R
de O
processos B-AS
estiloides I-AS
alongados B-R
bilateralmente B-AS
( O
esquerdo B-AS
Err:520 O
46 B-V
mm I-V
, O
direito B-AS
Err:520 O
38 B-V
mm I-V
) O
com O
angulacao B-R
medial I-R
. O

Posteriormente B-DT
realizou O
plasmaferese B-THER
, O
com O
melhoria B-EV
de O
o O
estado B-C
de I-C
consciencia I-C
e O
remissao B-EV
de O
a O
tetraparesia B-C
, O
tornando O
se O
evidente B-C
ataxia I-C
axial B-AS
. O

Fez O
tratamento B-THER
sintomatico I-THER
para O
o O
parkinsonismo B-C
com O
melhoria B-EV
e O
uma B-DT
semana I-DT
depois I-DT
reiniciou O
anticoagulacao B-THER
com O
recuperacao B-EV
de O
os O
sinais B-C
neurologicos I-C
iniciais B-DT
, O
excepto B-N
ligeira B-C
hipoacusia I-C
. O

Multiplos O
testes B-T
geneticos I-T
realizados O
a B-DT
o I-DT
longo I-DT
de I-DT
varios I-DT
anos I-DT
( O
FRDA B-T
, O
C10orf2 B-T
, O
POLG B-T
, O
Aprataxina B-T
, O
SETX B-T
, O
SCA3 B-T
, O
CABC1 B-T
) O
foram O
negativos B-R
. O

Mulher O
de O
22 O
anos O
, O
observada O
em O
consulta O
de O
psiquiatria O
por O
episodios O
de O
sensacao B-C
de I-C
medo I-C
, O
associados O
a O
palpitacoes B-C
e O
disturbio B-C
de I-C
consciencia I-C
, O
com O
duracao B-DT
de I-DT
poucos I-DT
minutos I-DT
. O

Sem B-N
historia B-DT
familiar O
de O
doenca B-C
neurologica I-C
ou O
consanguinidade B-C
. O

O O
doente O
apresentou O
melhoria B-EV
clinica I-EV
progressiva I-EV
e O
completa B-EV
e O
o O
novo O
estudo B-T
imagiologico I-T
revelou O
resolucao B-EV
de O
as O
alteracoes B-R
de I-R
sinal I-R
cerebelosas B-AS
, O
persistindo B-EV
os O
pequenos B-R
focos I-R
hiperintensos I-R
em I-R
T2 I-R
em O
localizacao O
pontomesencefalica B-AS
direita I-AS
. O

Em B-DT
Os I-DT
primeiros I-DT
, O
era O
notoria O
a O
ausencia B-N
de O
defices B-C
de I-C
linguagem I-C
, O
crises B-C
epilepticas I-C
e O
melhoria B-EV
de O
o O
comportamento B-C
associado I-C
a O
normalizacao B-R
de O
o O
EEG B-T
. O

O O
exame B-T
histopatologico I-T
foi O
compativel B-R
dom O
doenca B-C
de I-C
Lhermitte-Duclos I-C
. O

Mantida O
vigilancia O
, O
mas O
por O
agravamento B-EV
clinico I-EV
apos B-DT
2h30 I-DT
com O
disfasia B-C
motora I-C
, O
HHD B-C
e O
paresia B-C
braquiofacial B-AS
direita I-AS
( O
NIHSS B-T
9 B-V
) O
, O
foi O
submetida O
a O
trombolise B-THER
endovenosa B-RA
, O
sem B-N
melhoria B-EV
. O

Actualmente B-DT
com I-DT
3 I-DT
anos I-DT
, O
mantem B-EV
atraso B-C
global I-C
grave I-C
, O
sem B-N
manipulacao B-C
de I-C
objectos I-C
nem B-N
aquisicao B-C
de I-C
linguagem I-C
, O
apresentando O
estereotipias B-C
manuais I-C
e O
perturbacao B-C
grave I-C
de I-C
o I-C
sono I-C
. O

Investigacao B-T
de I-T
doencas I-T
infeciosas I-T
e I-T
autoimunes I-T
sistemicas I-T
sem B-N
alteracoes B-R
. O

O O
doente O
foi O
orientado O
para O
cuidados B-THER
paliativos I-THER
. O

TAC-CE B-T
de O
o O
SU O
com O
hematoma B-C
intraparenquimatoso B-AS
agudo B-CH
corticossubcortical B-AS
frontal I-AS
mesial I-AS
nao B-N
traumatico B-CH
. O

A O
eletromiografia B-T
( O
EMG O
) O
evidencia O
velocidades B-R
de I-R
conducao I-R
nervosa I-R
motora I-R
e I-R
sensitiva I-R
muito I-R
reduzidas I-R
, O
sugerindo O
neuropatia B-C
periferica I-C
sensitiva I-C
e O
motora B-C
desmielinizante B-CH
. O

Apos B-DT
a O
reintervencao B-THER
verificou O
se O
franca B-EV
